swing_state,pct,pollscore,candidata_name,sample_size,end_date
Nevada,47.30868520569427,-0.49449903909116966,Harris,8915,2020-04-30
Nevada,47.144942869755134,-1.3875073827104643,Trump,2789,2020-03-12
Nevada,53.71105850691327,-1.2177243102574722,Harris,7375,2020-12-22
Nevada,49.806398661996894,-1.4908933994593099,Trump,1739,2023-02-20
Nevada,50.996237410536025,-1.4346972715575248,Trump,1156,2022-07-31
Nevada,42.07217677899363,-1.4311529613332823,Trump,7157,2023-05-30
Nevada,58.43741539058327,-0.7355953761609271,Trump,8473,2021-06-17
Nevada,53.24617210948142,-1.418733965116553,Trump,8974,2020-11-23
Nevada,47.57605300353015,-0.9677914358442649,Harris,8242,2020-06-15
Nevada,47.32787334727327,-0.630465241195634,Trump,4899,2022-08-07
Nevada,49.82956435777385,-1.1995250002713873,Harris,6508,2022-09-12
Nevada,46.63514210788265,-1.2438289153389632,Harris,5245,2020-09-15
Nevada,50.377613784552395,-1.0797640700824558,Trump,5726,2022-08-10
Nevada,46.8868088486946,-0.44822236925829184,Trump,694,2021-08-27
Nevada,59.26893797293421,-1.0744473164901138,Harris,6654,2022-03-18
Nevada,57.97510105443513,-0.40746872648596755,Harris,1845,2021-10-24
Nevada,45.13954626848927,-0.8094139448134228,Harris,9605,2020-03-31
Nevada,48.75351257464106,-0.43778668199665827,Trump,1828,2023-07-22
Nevada,49.987613811051794,-1.4614164693746716,Harris,1776,2024-02-08
Nevada,56.19965069298876,-1.3673381915548817,Trump,6287,2020-07-22
Nevada,52.06568196769354,-0.6591644768835976,Trump,5861,2024-01-29
Nevada,41.33509907201895,-1.2383786448044702,Trump,4622,2023-03-22
Nevada,54.544949441262474,-0.583165317447856,Harris,8727,2024-10-06
Nevada,51.52682246402935,-0.7948087158845737,Trump,2154,2021-12-18
Nevada,52.3471006548311,-1.1758760976837948,Harris,2822,2023-11-18
Nevada,61.73030365340075,-0.7383669467642903,Trump,662,2020-11-18
Nevada,48.38064256955267,-1.0326891739852726,Trump,9342,2020-01-01
Nevada,48.86728165542348,-1.3331815930316224,Trump,805,2021-06-22
Nevada,45.01160916517584,-0.43462262379471195,Harris,3183,2021-04-07
Nevada,42.21800596864809,-1.025578101328574,Trump,8491,2022-04-16
Nevada,48.052287334705085,-1.4689449561527,Trump,9806,2023-05-27
Nevada,54.69625459139083,-1.4653261132538318,Harris,7900,2023-07-29
Nevada,50.26856030226712,-0.47424981240183106,Trump,8814,2024-04-07
Nevada,51.446255531139855,-1.1343262527137994,Harris,7270,2021-04-30
Nevada,50.91907531716577,-0.6489789812127128,Trump,5244,2024-06-04
Nevada,46.33291878518817,-0.5637831844622269,Harris,5077,2022-04-29
Nevada,42.92991846078455,-1.0060649823164567,Harris,5433,2024-08-26
Nevada,46.679093606938864,-0.5733466864796355,Harris,4957,2023-06-07
Nevada,43.62512776480591,-0.41567698412109166,Harris,6345,2022-04-23
Nevada,44.64658307659039,-1.2286172834225,Harris,4121,2021-11-25
Nevada,55.96975818205888,-1.2883914576144888,Harris,4379,2020-01-31
Nevada,59.26385233160403,-0.8207595549058169,Trump,1433,2023-02-07
Nevada,43.90391276007293,-0.4009174115955829,Trump,636,2021-12-30
Nevada,54.0153913813424,-0.5318693245062603,Trump,8619,2022-10-04
Nevada,53.91225977753058,-0.49852653266862035,Trump,2184,2023-04-22
Nevada,50.793275772177005,-1.2189303809544072,Trump,2607,2021-09-16
Nevada,57.01675180394105,-1.1572220493573695,Trump,8713,2023-12-15
Nevada,51.74326410642211,-0.5761851611547172,Trump,7451,2024-06-19
Nevada,49.81929810038456,-0.7565800979034975,Trump,3124,2020-10-14
Nevada,40.190032569709345,-0.8385138622019439,Trump,8219,2023-03-05
Nevada,46.452369654258014,-0.8898220054339617,Trump,4492,2021-05-30
Nevada,45.77510467788626,-1.1000962970778345,Harris,3560,2022-01-15
Nevada,43.65107866117701,-0.5731588644674047,Harris,6575,2023-07-27
Nevada,51.79522549280608,-0.7003051489591597,Harris,2600,2021-01-17
Nevada,51.348683027187434,-0.8571992982877418,Harris,4840,2022-08-31
Nevada,48.79866677052474,-0.9317403391236438,Trump,3120,2022-09-06
Nevada,55.29030573092532,-1.2283084131078794,Trump,9407,2023-01-14
Nevada,48.909539540823474,-1.3892938890261575,Harris,5776,2021-12-26
Nevada,50.96671603514683,-1.4375112446025013,Trump,6582,2020-06-05
Nevada,45.1759940289915,-0.8245553910732268,Trump,4348,2023-02-15
Nevada,50.38351221816795,-1.1793913169763983,Trump,1843,2023-10-30
Nevada,51.80248870819439,-0.9535829964559525,Harris,3534,2022-08-03
Nevada,44.79591049996853,-1.1648039299529045,Trump,2865,2024-06-24
Nevada,52.092971627812624,-0.7442436089739203,Harris,5165,2023-10-26
Nevada,42.903665267259825,-0.6029961857246234,Harris,1526,2022-10-22
Nevada,51.42323734055642,-1.0270205155480654,Harris,2108,2020-12-09
Nevada,52.14171651456057,-0.8905499815009534,Trump,9924,2023-07-24
Nevada,52.483047655587164,-1.1228906217264012,Harris,4070,2023-10-11
Nevada,49.403326865248836,-1.212075276277028,Trump,1593,2023-10-15
Nevada,57.16426223126499,-1.4794398420490324,Harris,4185,2021-02-02
Nevada,61.980409432654646,-1.0456557538593187,Trump,5526,2023-12-30
Nevada,50.0997191214923,-0.8755032875807955,Trump,7893,2024-05-13
Nevada,44.37632897576492,-1.2339083967031912,Harris,8145,2024-04-24
Nevada,47.95660113545592,-1.1460598494624719,Trump,2766,2023-03-31
Nevada,46.366626141322634,-0.9855453558964654,Trump,6293,2021-09-21
Nevada,48.94377547785462,-1.0872606440680102,Trump,6833,2024-06-25
Nevada,45.97794257272659,-1.4490552360191942,Trump,5612,2024-03-14
Nevada,49.56740779712193,-0.599238716927357,Trump,8133,2023-04-14
Nevada,52.17338727622304,-0.8321879378752782,Trump,4105,2023-09-09
Nevada,49.59027648175142,-1.4528658514842392,Harris,8256,2021-06-30
Nevada,54.41329137597282,-1.3640176845015959,Harris,6059,2022-03-06
Nevada,43.352997286985214,-0.98875966463238,Harris,2157,2021-08-10
Nevada,59.72438189470206,-0.8562458409927785,Harris,1821,2023-08-29
Nevada,52.35070666699523,-0.5448886435711756,Harris,7827,2024-07-29
Nevada,45.94384309664851,-1.168242208333686,Harris,4199,2024-02-03
Nevada,57.18004688858394,-1.0129765213932842,Trump,2788,2024-02-29
Nevada,47.985591140893945,-0.9008054179837927,Harris,8383,2023-12-18
Nevada,53.31509653429249,-0.9599108444526792,Trump,4058,2022-06-17
Nevada,50.81529088931307,-0.5820234833983704,Harris,8245,2023-11-09
Nevada,52.24040260820081,-0.6056183288339525,Trump,8957,2024-07-28
Nevada,49.407183969652515,-1.2512247710721567,Harris,9324,2023-03-12
Nevada,48.30922270404812,-1.262762085860595,Trump,8165,2022-11-05
Nevada,58.028009730394764,-1.0588510909117759,Trump,4559,2021-07-05
Nevada,47.91176506464626,-0.7279003550298512,Trump,3949,2022-05-03
Nevada,46.4925659846885,-1.189377174573019,Trump,534,2023-11-17
Nevada,53.55858349177537,-0.6459647543961181,Harris,4187,2022-02-20
Nevada,50.85370977818909,-0.8358996598981321,Trump,4367,2024-10-21
Nevada,50.59499295543119,-0.728328851959668,Trump,8694,2022-01-12
Nevada,52.92736432296928,-0.8749814310576767,Trump,3966,2020-11-14
Nevada,42.24458662014908,-0.6588057968067005,Harris,8721,2020-06-14
Nevada,43.74264425747149,-0.74398870668374,Harris,1355,2020-05-07
Nevada,53.34819883229185,-1.1602889293106273,Trump,7241,2021-07-20
Nevada,46.718143460641045,-0.6161855842685326,Trump,4147,2023-06-17
Nevada,47.191377451504295,-1.3447883484419436,Harris,7080,2022-10-18
Nevada,44.55216821960167,-0.4686058264225721,Trump,9459,2020-11-06
Nevada,56.287245760376834,-0.6929389944765716,Trump,9141,2023-07-31
Nevada,50.199180972103555,-0.5188005542382597,Harris,4845,2021-09-30
Nevada,44.53086053656351,-1.2036239488050342,Trump,3694,2024-02-09
Nevada,51.82090282096608,-0.5761864860309287,Harris,8056,2021-01-04
Nevada,58.42279149325757,-1.1034709276165813,Trump,765,2021-11-25
Nevada,50.51489937683678,-0.5772232691524549,Trump,1713,2022-05-31
Nevada,48.36677938490203,-0.4894291527336463,Harris,4425,2024-07-22
Nevada,57.852498194493506,-0.8836151670664548,Trump,3160,2021-09-12
Nevada,59.31005528320893,-0.8871583944419399,Harris,2509,2022-10-27
Nevada,53.05921931868672,-1.317124502104707,Harris,6469,2021-02-24
Nevada,46.841381202044516,-0.48722255027387273,Harris,2643,2023-05-30
Nevada,50.65382462453243,-1.2686413097195328,Trump,6015,2024-02-11
Nevada,52.63438686830269,-1.240892457193695,Trump,1417,2022-03-26
Nevada,51.79673137864427,-0.7328783746808767,Trump,1079,2023-10-09
Nevada,46.517079731776626,-1.46164365503937,Trump,7043,2024-03-18
Nevada,43.386816883504835,-1.3451374416705222,Trump,3528,2024-09-13
Nevada,47.219384589096784,-0.5896135790972038,Harris,2124,2022-09-13
Nevada,54.49977922429752,-0.4607524822000413,Trump,9128,2023-07-31
Nevada,45.327314150909785,-0.9022239923710003,Trump,7594,2022-10-09
Nevada,47.423103802826546,-1.3171225815080105,Harris,9379,2022-06-08
Nevada,51.716436899121405,-0.4022584926337003,Trump,2543,2024-09-01
Nevada,43.07911917981655,-1.1873262198409065,Harris,3968,2024-06-26
Nevada,50.14539725978691,-0.5069758324883877,Trump,3196,2023-06-22
Nevada,52.61040475087582,-1.477012465475127,Trump,4814,2020-10-05
Nevada,47.793234697743145,-0.9951364982174709,Harris,8183,2023-06-27
Nevada,54.237968166870516,-0.8807616090867668,Trump,9184,2022-10-07
Nevada,53.79665124088415,-0.6202234945027157,Trump,2286,2021-03-12
Nevada,52.26925210880358,-1.270717062917538,Trump,9399,2021-12-03
Nevada,43.538515409157014,-0.4808873262023552,Trump,8115,2023-07-20
Nevada,60.335917986508335,-0.9881039139116182,Trump,3355,2023-12-05
Nevada,57.87779574682864,-0.845839364011772,Harris,8029,2020-03-06
Nevada,50.795654639888234,-0.6904663362307474,Harris,1350,2022-06-25
Nevada,48.64737627218786,-1.452178732212633,Trump,2454,2020-10-01
Nevada,48.390479906533834,-1.1535334782209248,Harris,3844,2021-09-05
Nevada,46.03668785599993,-0.7008219344308599,Harris,9555,2022-08-11
Nevada,58.46131929950309,-1.1944045442622155,Trump,4531,2023-03-21
Nevada,50.73551262207804,-1.1540477799018845,Harris,8978,2022-02-07
Nevada,45.243711528938874,-0.5377156618284061,Trump,3717,2024-10-09
Nevada,53.78510701282673,-0.43227370458189385,Trump,9444,2020-02-28
Nevada,44.67670315605573,-0.443751261383295,Harris,1309,2024-10-07
Nevada,49.75671204057992,-0.8520415500737726,Harris,3580,2023-09-10
Nevada,46.35913032012982,-1.434325171378441,Harris,3265,2020-01-19
Nevada,53.68061319692185,-1.2861315893940628,Harris,9015,2022-12-26
Nevada,58.105553120893624,-0.8575150683056563,Trump,4753,2023-02-06
Nevada,50.229749846316246,-1.116243258304894,Harris,1586,2021-08-02
Nevada,53.414200606505844,-1.157631889428012,Harris,1998,2024-07-12
Nevada,52.3674818608807,-1.3932472182204947,Trump,8762,2020-05-06
Nevada,52.09866083066551,-0.8227695127483456,Harris,1738,2023-01-19
Nevada,51.37184859459686,-1.1084091948345303,Harris,786,2020-04-11
Nevada,44.88202863428655,-1.2443749197991565,Harris,3568,2021-01-09
Nevada,39.92473446941466,-0.773494368372485,Harris,2467,2024-02-17
Nevada,47.86488566273742,-0.5585633448092266,Trump,888,2021-02-10
Nevada,46.48209369653214,-1.3352933168876917,Trump,2526,2022-05-06
Nevada,44.44229300331901,-0.8434326199581846,Trump,569,2023-05-01
Nevada,46.40626838525828,-1.1859104936942457,Harris,8790,2021-01-02
Nevada,47.060993695023484,-0.5117181384004652,Harris,793,2022-11-16
Nevada,53.71652100415004,-1.1234151338925584,Harris,8137,2024-07-16
Nevada,60.81959375296837,-1.2161733289249241,Trump,1346,2023-06-09
Nevada,49.154087553788905,-1.258613596484065,Trump,8775,2022-11-23
Nevada,44.16714748863584,-0.8485397001728415,Trump,8242,2023-10-15
Nevada,54.669313169869646,-1.232212139479816,Harris,5533,2022-07-20
Nevada,46.514137360062826,-1.3208082921104505,Trump,8243,2022-07-16
Nevada,47.96258901448628,-1.4410919772693886,Trump,1560,2020-01-27
Nevada,48.684633026048836,-1.182411938952282,Trump,3788,2021-07-09
Nevada,58.48969352900737,-1.0594714029226453,Trump,7208,2021-06-16
Nevada,42.5936014503517,-1.4901981895556673,Trump,8551,2020-01-19
Nevada,54.74241854220171,-0.8939705895725637,Harris,3687,2023-01-11
Nevada,46.705778793022375,-0.5884619548451154,Trump,9744,2020-08-11
Nevada,54.209004788167945,-0.4310192578472196,Harris,9830,2021-08-22
Nevada,52.88602080096478,-0.9666415029671043,Harris,8355,2022-04-28
Nevada,50.53535944043818,-0.45787853782530874,Trump,2317,2021-09-08
Nevada,52.74675066920074,-0.43693460167851295,Trump,688,2022-01-22
Nevada,48.46156782899107,-1.336988130141981,Harris,7769,2020-05-01
Nevada,48.48047661049093,-0.6126564300851896,Trump,1407,2023-04-09
Nevada,48.39754113966462,-0.99924745131284,Harris,2968,2023-05-04
Nevada,54.4537220830636,-0.8862530442653224,Trump,6778,2022-03-14
Nevada,48.408882232174726,-0.5173806867329402,Trump,8890,2023-05-29
Nevada,59.82594874402042,-1.2633010297780856,Trump,3042,2023-02-20
Nevada,51.0066027422468,-0.9119905029190704,Harris,4046,2022-05-06
Nevada,45.776928381549176,-0.6495349075179546,Harris,5354,2023-03-07
Nevada,50.1474714558906,-0.7191523100947961,Harris,9446,2021-10-14
Nevada,50.053073362931066,-1.2405137661844492,Harris,2523,2022-04-28
Nevada,54.266577141567964,-0.8841579877771437,Trump,3874,2020-12-01
Nevada,46.616433714967,-0.8285481146536767,Trump,6884,2020-04-29
Nevada,44.88298228923952,-1.28574250836391,Trump,3048,2024-07-27
Nevada,57.10839846343741,-0.48140552977565676,Harris,3624,2020-05-04
Nevada,48.3537106867766,-0.8762652184348553,Harris,4988,2022-07-12
Nevada,53.853322523441385,-0.415935627464205,Harris,8981,2023-01-19
Nevada,47.79907881464424,-0.8654233886161818,Harris,7035,2022-07-17
Nevada,55.3157389682476,-0.5666726675117387,Harris,1822,2020-01-04
Nevada,51.975282304956906,-1.4729839607607573,Harris,4929,2020-01-28
Nevada,47.82869917366255,-0.6439131066203116,Harris,4129,2020-03-25
Nevada,42.73034271185697,-0.939866662910208,Trump,9229,2020-11-19
Nevada,50.64143427701584,-1.4522936955094337,Trump,8464,2021-04-15
Nevada,38.42556978134037,-0.7851347381947561,Harris,858,2021-09-12
Nevada,56.09293195938653,-0.5113049703883006,Trump,6673,2024-09-21
Nevada,47.63601167720042,-0.47742980779148625,Trump,3399,2022-07-25
Nevada,46.79051921149252,-0.9714037985540926,Harris,9549,2023-11-28
Nevada,44.7967752758233,-1.091656889137812,Trump,9849,2024-10-03
Nevada,51.26545005873394,-1.288576998678036,Trump,2985,2022-08-21
Nevada,48.30428713879247,-1.3159691762411967,Harris,3245,2021-12-17
Nevada,46.934736709211165,-0.40747183647472407,Trump,4757,2024-05-17
Nevada,46.919924889850456,-1.421607283805497,Trump,7096,2021-11-20
Nevada,58.18329411124148,-0.45120355305261906,Harris,7124,2024-04-30
Nevada,53.06117740567401,-0.4475425264332442,Harris,5555,2023-03-20
Nevada,55.529491738054915,-1.2699196925852447,Harris,6593,2020-04-19
Nevada,49.45623233506044,-0.9844605150865391,Harris,9151,2021-01-08
Nevada,51.37834861462988,-1.128963694977574,Harris,5431,2020-08-10
Nevada,48.62248583697046,-1.3214567671529949,Harris,1246,2023-09-28
Nevada,54.86811013154848,-0.5686839256435632,Harris,5811,2023-06-21
Nevada,47.1153567400693,-1.2858247042167932,Harris,7139,2023-01-15
Nevada,47.92335476904019,-0.6380827054614201,Trump,8493,2023-07-03
Nevada,48.80540795861626,-1.0702484149718656,Harris,2068,2020-08-08
Nevada,57.44353921477115,-0.5358109272783621,Harris,8923,2022-05-07
Nevada,46.92646522156199,-0.835479562729597,Harris,4126,2021-09-24
Nevada,54.46823746173627,-1.2949339983053505,Trump,5066,2021-10-11
Nevada,50.931890455470025,-1.1516062210313975,Harris,4870,2023-10-18
Nevada,53.924260127480764,-0.84725575605407355,Harris,7133,2022-03-23
Nevada,45.630522589137556,-1.1462451285216957,Trump,1007,2020-12-23
Nevada,50.743465753486966,-1.3990374110639094,Harris,2354,2022-06-01
Nevada,49.56261120911221,-1.1946516284253448,Trump,9934,2022-06-19
Nevada,58.52700749734991,-0.7366036989027633,Trump,7702,2024-09-23
Nevada,60.974452444069826,-0.7722364392597227,Harris,2837,2023-10-21
Nevada,52.35944626467404,-0.5831095822388306,Trump,3980,2020-02-01
Nevada,55.712022894117155,-1.2690951923839748,Harris,9122,2023-04-08
Nevada,43.67780117169429,-0.6901601750869303,Trump,579,2023-05-03
Nevada,57.60189462762383,-1.3073363522533328,Harris,3431,2020-09-25
Nevada,45.62206767948932,-1.141115275444463,Trump,6989,2023-03-21
Nevada,65.13000800005389,-1.1792077789781614,Harris,8633,2022-03-16
Nevada,49.17461033609575,-1.4894015012541786,Trump,8586,2021-12-07
Nevada,55.73186488051641,-0.5811596820363775,Trump,3061,2022-11-02
Nevada,46.18806008651162,-0.905133252008818,Harris,5838,2020-02-16
Nevada,44.025310835781745,-0.6122202663915232,Trump,4352,2024-08-02
Nevada,46.92164231596428,-1.4758326431037858,Harris,4113,2022-08-13
Nevada,50.77804829368124,-0.45776456978637725,Harris,2012,2023-09-29
Nevada,48.447076432744424,-1.296400170144625,Trump,621,2020-03-03
Nevada,45.279583109163546,-1.0559346892870962,Trump,987,2020-08-18
Nevada,51.51167746534689,-0.616405993932858,Trump,3913,2023-02-21
Nevada,48.47210538752154,-0.9381942391162738,Harris,5021,2024-03-09
Nevada,52.066785159143905,-0.5583752141799777,Trump,4877,2023-02-27
Nevada,50.14198129959286,-0.6623046588851138,Trump,7712,2020-07-06
Nevada,47.79996501092769,-1.1944932502694428,Harris,1557,2020-08-04
Nevada,47.8474849758994,-1.2551841957727448,Trump,7763,2024-05-12
Nevada,55.62396358791095,-1.4463589428691193,Harris,1409,2020-05-17
Nevada,39.54980825742349,-0.5668474341277032,Harris,1715,2024-09-30
Nevada,40.04081217295175,-1.2165257247397676,Harris,2192,2022-03-15
Nevada,40.22856478555289,-0.6783938111504539,Harris,3069,2024-08-16
Nevada,48.54551712979596,-0.9575045911129564,Harris,1670,2022-07-26
Nevada,60.55318790302132,-1.1158863966353239,Harris,1982,2023-11-10
Nevada,45.621768952114614,-1.1306547064799815,Trump,4096,2020-05-23
Nevada,52.71805998503561,-0.6030625135404989,Harris,2688,2020-01-21
Nevada,50.81702588327624,-1.0811664276057855,Trump,5028,2023-12-04
Nevada,47.7107635786753,-0.649504595180042,Harris,3137,2024-05-18
Nevada,42.58261486750875,-0.6458840002072974,Trump,3606,2020-11-29
Nevada,53.896820115863356,-0.9308939260896295,Harris,5286,2023-06-23
Nevada,44.25841801994319,-0.9968945920467376,Harris,5819,2024-05-01
Nevada,51.73572698134098,-1.0116447073174641,Trump,6162,2022-05-07
Nevada,52.704556637472464,-1.4882395379478113,Trump,5196,2024-09-16
Nevada,44.0330782887759,-0.8068342287326231,Trump,964,2024-02-14
Nevada,50.898004761899216,-1.1083863097941502,Harris,546,2020-03-05
Nevada,47.936767619107364,-1.4683990641264244,Trump,5944,2023-04-09
Nevada,55.247741569895624,-0.40993789236526923,Harris,9446,2021-05-23
Nevada,47.05724822573144,-1.1694846292492003,Harris,5950,2020-11-14
Nevada,51.21239259131649,-0.7222188655519858,Trump,9263,2020-11-07
Nevada,37.91556683630807,-0.9518392370548099,Harris,1162,2023-07-28
Nevada,53.402365551439,-1.100607073609717,Trump,8148,2024-01-03
Nevada,47.325669113346244,-1.1975637196563185,Harris,5940,2022-02-04
Nevada,53.100658352686786,-0.8302255411166697,Harris,8965,2022-03-04
Nevada,41.73651323183912,-1.4426098390016704,Harris,4766,2022-08-14
Nevada,53.2345547602723,-0.7228434444172307,Harris,2715,2022-10-24
Nevada,58.247850094593204,-0.8080752238631248,Trump,4584,2021-08-10
Nevada,54.604476925805926,-0.8662964431103318,Harris,1623,2024-09-04
Nevada,48.03326768214333,-0.759414969314821,Harris,1952,2023-07-25
Nevada,47.557434682788944,-0.8339615655131638,Harris,3373,2023-07-04
Nevada,52.18574068318471,-1.1731368478620425,Harris,2393,2021-01-26
Nevada,54.97817485290183,-0.9748861420666799,Harris,6448,2020-03-13
Nevada,47.646190545413525,-0.5107238599099218,Harris,9378,2021-11-10
Nevada,51.21426500930842,-1.3346831431379542,Harris,5195,2023-04-07
Nevada,46.06342460498,-0.8453940514242276,Harris,8588,2020-02-25
Nevada,56.4262251456289,-0.40422442939598113,Harris,4427,2024-03-31
Nevada,51.60657706529201,-0.7115785577800124,Trump,2799,2023-09-13
Nevada,43.44248335791923,-1.0886917475378142,Harris,881,2023-10-19
Nevada,45.77129300647347,-0.6000186067307367,Trump,7787,2024-05-11
Nevada,48.058137395589434,-0.6463942389003932,Trump,7614,2022-12-13
Nevada,51.8127865155753,-0.4784940465586258,Harris,5106,2023-07-27
Nevada,50.314962454445094,-1.175071750045754,Harris,2173,2023-06-16
Nevada,38.713393902505885,-1.2999723732005806,Trump,4440,2022-09-12
Nevada,50.18645050045012,-1.4491187104722485,Trump,3091,2020-05-22
Nevada,53.16058078356371,-1.1005125709809362,Trump,6797,2021-04-08
Nevada,54.83479855181289,-0.9144685395527631,Trump,2032,2021-01-25
Nevada,52.659205570041976,-0.7458519810345023,Trump,9951,2020-01-06
Nevada,49.4984366141713,-1.0925162991741673,Trump,4088,2024-05-30
Nevada,45.244688731494136,-0.967875642189756,Harris,2641,2022-07-06
Nevada,51.97876932629569,-0.6822525024879723,Trump,6027,2024-08-02
Nevada,52.97047141491715,-0.7323486567474901,Trump,2560,2020-02-17
Nevada,47.85534051492354,-1.1332584931515157,Harris,5949,2021-09-27
Nevada,50.85252812643907,-1.0871599071193487,Trump,2056,2020-11-20
Nevada,57.38197050806825,-0.7736863150959834,Trump,6664,2022-07-02
Nevada,47.93503422535254,-1.4122327504213898,Trump,7446,2023-11-27
Nevada,43.9137742203763,-0.4868852935964241,Harris,9132,2023-02-02
Nevada,49.498420118080524,-1.2130694958614185,Trump,2599,2023-07-29
Nevada,45.59764310918078,-1.0770006925566122,Trump,8885,2022-07-09
Nevada,63.096569849356015,-1.01484054538887,Harris,9953,2020-04-12
Nevada,49.40863242352608,-0.663461659476161,Trump,4281,2022-02-24
Nevada,45.48142276049496,-1.3207628977485002,Trump,7487,2021-07-17
Nevada,46.9073397730669,-1.171660799253732,Trump,7165,2020-07-30
Nevada,48.677926935383034,-0.7604401607299223,Trump,3295,2022-10-30
Nevada,56.30211851129437,-0.7781912225531413,Harris,7547,2021-01-05
Nevada,54.12081177021435,-1.2445321997394785,Trump,4867,2020-08-28
Nevada,45.48097183512301,-0.833329830574803,Trump,6114,2020-10-29
Nevada,45.419715839714456,-0.6446742291795089,Harris,1351,2023-09-05
Nevada,41.64724930968451,-1.4950082552153616,Harris,8558,2024-06-12
Nevada,49.85671300588969,-0.8619608982698992,Trump,2294,2022-05-05
Nevada,52.45622752070644,-0.44352045170962806,Trump,6675,2023-02-18
Nevada,54.143055178656645,-0.457610796811059,Trump,1360,2021-06-13
Nevada,50.820939057800466,-1.4330558385467156,Harris,7039,2021-08-04
Nevada,56.3350893401224,-1.4609170350944622,Trump,4486,2020-08-30
Nevada,45.03077308505617,-0.8185737217310816,Trump,2947,2021-11-28
Nevada,46.13411780882167,-1.0816937726456672,Trump,7932,2020-12-04
Nevada,47.241294188845465,-0.4624340098118409,Harris,993,2022-04-20
Nevada,49.969917540561966,-1.1844287975225598,Harris,8990,2022-08-06
Nevada,48.855058661426256,-1.4977449469733983,Harris,911,2023-12-13
Nevada,43.73283884369402,-0.8525907464791089,Trump,3338,2023-08-09
Nevada,47.90557984444207,-1.2119794787373395,Trump,7389,2020-11-15
Nevada,64.41885766249935,-0.702614178461954,Trump,9582,2024-03-13
Nevada,50.74230973044335,-1.0488880274351686,Trump,4462,2023-05-06
Nevada,44.230188128102725,-1.051571580208838,Trump,9738,2022-07-02
Nevada,51.26352928340442,-1.1525100865168496,Harris,3817,2022-11-05
Nevada,48.981404024764934,-0.7790818103356286,Harris,4852,2022-11-06
Nevada,48.780073861349756,-1.1434714572736993,Harris,8119,2023-09-16
Nevada,43.43711480518228,-1.0844992944505065,Trump,806,2020-04-07
Nevada,55.32734344200748,-0.6359302234137431,Trump,1168,2023-03-09
Nevada,53.22932837382738,-0.9247720303945243,Harris,2171,2024-06-16
Nevada,53.94421932514603,-1.4145928717916831,Trump,6221,2024-03-02
Nevada,52.54116232627412,-1.0376657757908105,Trump,1549,2022-12-25
Nevada,44.61999024041836,-0.6906618964625522,Trump,6091,2021-06-03
Nevada,46.14308126247602,-1.0369660070631652,Trump,1393,2020-07-03
Nevada,55.14004009564038,-1.1678338073659689,Trump,4721,2023-12-27
Nevada,45.96455175851396,-1.2585632908856497,Harris,4928,2021-07-30
Nevada,52.51693346365283,-1.438269824977033,Harris,4657,2021-10-16
Nevada,51.74183537101036,-0.9531028057914227,Trump,7094,2024-05-29
Nevada,52.76683407476644,-1.050882405624725,Harris,6746,2021-05-02
Nevada,47.706556336449594,-0.47696069967932986,Harris,6617,2024-05-24
Nevada,57.312907579839916,-0.502833818946965,Harris,7444,2024-03-12
Nevada,43.20087346523575,-1.035411391989328,Trump,2567,2024-04-17
Nevada,49.0242552290236,-0.8152493563247845,Harris,6481,2020-10-24
Nevada,52.86148925864178,-0.721284634200856,Harris,9802,2021-05-20
Nevada,55.16151302003723,-1.2312606135383248,Harris,1937,2022-04-13
Nevada,51.85440548570185,-1.4953162872698158,Harris,564,2023-03-09
Nevada,54.11599901283077,-1.031284466618672,Trump,6717,2024-03-29
Nevada,65.61533343924458,-1.2897004127735272,Harris,1515,2024-04-26
Nevada,52.34747832155518,-0.7567761129932478,Harris,7746,2022-02-11
Nevada,43.13349561490363,-0.6541297467425465,Harris,9655,2024-03-11
Nevada,57.525475127896385,-1.2185878206742928,Harris,1215,2021-03-10
Nevada,50.65387607130478,-0.9296790558379143,Harris,8579,2024-05-08
Nevada,54.605751220760446,-0.790660216519609,Harris,6157,2020-06-12
Nevada,48.272532534205126,-0.7959400500403716,Trump,3691,2022-06-11
Nevada,44.118748302250765,-1.2069791820598765,Harris,3967,2020-07-27
Nevada,47.305306234469604,-0.949900094140321,Trump,4311,2020-09-12
Nevada,47.15123135233338,-1.295490587176755,Trump,6786,2024-04-12
Nevada,41.45607083719744,-0.46768729125615205,Trump,6510,2024-08-02
Nevada,51.82843528624649,-0.4747079642256722,Harris,1479,2024-03-17
Nevada,60.59263781114162,-0.7948440938955172,Trump,4505,2022-02-09
Nevada,56.653249698786716,-0.7929462083382531,Harris,5013,2020-06-21
Nevada,47.31159062423062,-0.5564791959477587,Trump,3974,2024-09-06
Nevada,51.7429598099602,-1.2736949264537543,Trump,5294,2020-09-25
Nevada,45.93102429989916,-0.8645451775286346,Trump,4954,2022-05-11
Nevada,51.04042945256601,-0.7879733550129457,Trump,3620,2024-06-09
Nevada,51.208531998517685,-1.1203547492390498,Harris,2675,2023-08-27
Nevada,56.28729114938126,-0.7411063543520867,Harris,7700,2022-12-13
Nevada,53.361372999256936,-0.9359573939815163,Trump,1108,2022-01-30
Nevada,53.9193586146865,-0.8264461561571806,Trump,6434,2020-09-28
Nevada,55.694770803405014,-0.5392856859834864,Trump,8073,2020-04-19
Nevada,56.60535113621114,-1.290502835204825,Trump,545,2022-12-01
Nevada,49.965478933517275,-1.2670471348101273,Trump,6752,2023-05-24
